x z pitch q0 q1 q2 q3 q4 q5 q6 q7 q8 q9 q10 q11 dq0 dq1 dq2 dq3 dq4 dq5 dq6 dq7 dq8 dq9 dq10 dq11 roll 
0.0537695 0.28 0 0 -0.97428 1.73129 0 -0.790694 1.70355 0 -0.790694 1.70355 0 -0.97428 1.73129 0 -1.57219 3.60116 0 -0.521031 0.0716394 0 -0.521031 0.0716394 0 -1.57219 3.60116 0 
0.0547757 0.28 0 0 -0.978137 1.74041 0 -0.792139 1.70375 0 -0.792139 1.70375 0 -0.978137 1.74041 0 -1.92816 4.55933 0 -0.7223 0.0980284 0 -0.7223 0.0980284 0 -1.92816 4.55933 0 
0.0557909 0.28 0 0 -0.982874 1.75174 0 -0.793976 1.704 0 -0.793976 1.704 0 -0.982874 1.75174 0 -2.36866 5.66197 0 -0.918625 0.122511 0 -0.918625 0.122511 0 -2.36866 5.66197 0 
0.0568151 0.28 0 -4.32965e-17 -0.988649 1.76553 0 -0.796195 1.70428 0 -0.796195 1.70428 4.32965e-17 -0.988649 1.76553 -2.16482e-14 -2.88748 6.89882 0 -1.10952 0.144731 0 -1.10952 0.144731 2.16482e-14 -2.88748 6.89882 0 
0.0578483 0.28 0 0 -0.995592 1.78203 0 -0.798784 1.70461 0 -0.798784 1.70461 0 -0.995592 1.78203 2.16482e-14 -3.47148 8.24753 0 -1.29453 0.164367 0 -1.29453 0.164367 -2.16482e-14 -3.47148 8.24753 0 
0.0588905 0.28 0 0 -1.00379 1.80137 0 -0.801731 1.70498 0 -0.801731 1.70498 0 -1.00379 1.80137 0 -4.09976 9.67236 0 -1.47319 0.18113 0 -1.47319 0.18113 0 -4.09976 9.67236 0 
0.0599416 0.28 0 -4.62093e-17 -1.01328 1.82362 0 -0.805021 1.70537 0 -0.805021 1.70537 4.62093e-17 -1.01328 1.82362 -2.31047e-14 -4.74348 11.1239 0 -1.64508 0.19477 0 -1.64508 0.19477 2.31047e-14 -4.74348 11.1239 0 
0.0610016 0.28 0 0 -1.02401 1.8487 0 -0.80864 1.70578 0 -0.80864 1.70578 0 -1.02401 1.8487 2.31047e-14 -5.36641 12.5402 0 -1.80975 0.205076 0 -1.80975 0.205076 -2.31047e-14 -5.36641 12.5402 0 
0.0620706 0.28 0 0 -1.03586 1.8764 0 -0.812574 1.7062 0 -0.812574 1.7062 0 -1.03586 1.8764 0 -5.92625 13.8493 0 -1.96681 0.211875 0 -1.96681 0.211875 0 -5.92625 13.8493 0 
0.0631486 0.28 0 -5.10219e-17 -1.04862 1.90635 0 -0.816806 1.70663 0 -0.816806 1.70663 5.10219e-17 -1.04862 1.90635 -2.5511e-14 -6.37682 14.9733 0 -2.11586 0.215039 0 -2.11586 0.215039 2.5511e-14 -6.37682 14.9733 0 
0.0642354 0.28 0 0 -1.06196 1.93801 0 -0.821319 1.70706 0 -0.821319 1.70706 0 -1.06196 1.93801 2.5511e-14 -6.67082 15.8332 0 -2.25651 0.214479 0 -2.25651 0.214479 -2.5511e-14 -6.67082 15.8332 0 
0.0653312 0.28 0 -5.5409e-17 -1.07549 1.97072 0 -0.826095 1.70748 0 -0.826095 1.70748 5.5409e-17 -1.07549 1.97072 -2.77045e-14 -6.76311 16.3543 0 -2.38841 0.210155 0 -2.38841 0.210155 2.77045e-14 -6.76311 16.3543 0 
0.0664359 0.28 0 0 -1.08871 2.00366 0 -0.831118 1.70788 0 -0.831118 1.70788 0 -1.08871 2.00366 2.77045e-14 -6.61439 16.472 0 -2.51122 0.202068 0 -2.51122 0.202068 -2.77045e-14 -6.61439 16.472 0 
0.0675494 0.28 0 0 -1.1011 2.03594 0 -0.836367 1.70826 0 -0.836367 1.70826 0 -1.1011 2.03594 0 -6.19488 16.1366 0 -2.62461 0.190265 0 -2.62461 0.190265 0 -6.19488 16.1366 0 
0.0686719 0.28 0 0 -1.11208 2.06657 0 -0.841824 1.70861 0 -0.841824 1.70861 0 -1.11208 2.06657 0 -5.48792 15.3182 0 -2.72829 0.174839 0 -2.72829 0.174839 0 -5.48792 15.3182 0 
0.0698032 0.28 0 0 -1.12107 2.09459 0 -0.847468 1.70892 0 -0.847468 1.70892 0 -1.12107 2.09459 0 -4.49323 14.0092 0 -2.82197 0.155927 0 -2.82197 0.155927 0 -4.49323 14.0092 0 
0.0709434 0.28 0 0 -1.12752 2.11905 0 -0.853278 1.70919 0 -0.853278 1.70919 0 -1.12752 2.11905 0 -3.22916 12.2268 0 -2.90541 0.133713 0 -2.90541 0.133713 0 -3.22916 12.2268 0 
0.0720925 0.28 0 0 -1.13099 2.13907 0 -0.859235 1.70941 0 -0.859235 1.70941 0 -1.13099 2.13907 0 -1.73355 10.0132 0 -2.97836 0.108423 0 -2.97836 0.108423 0 -1.73355 10.0132 0 
0.0732504 0.28 0 0 -1.13112 2.15394 0 -0.865316 1.70957 0 -0.865316 1.70957 0 -1.13112 2.15394 0 -0.0623893 7.43445 0 -3.04063 0.0803255 0 -3.04063 0.0803255 0 -0.0623893 7.43445 0 
0.0744171 0.28 0 0 -1.12769 2.1631 0 -0.8715 1.70967 0 -0.8715 1.70967 0 -1.12769 2.1631 0 1.71408 4.57752 0 -3.09203 0.0497313 0 -3.09203 0.0497313 0 1.71408 4.57752 0 
0.0755927 0.28 0 0 -1.12065 2.16619 0 -0.877765 1.7097 0 -0.877765 1.7097 0 -1.12065 2.16619 0 3.51758 1.54587 0 -3.1324 0.0169907 0 -3.1324 0.0169907 0 3.51758 1.54587 0 
0.0767771 0.28 0 0 -1.11011 2.1631 0 -0.884088 1.70967 0 -0.884088 1.70967 0 -1.11011 2.1631 0 5.26945 -1.54649 0 -3.16163 -0.0175089 0 -3.16163 -0.0175089 0 5.26945 -1.54649 0 
0.0779703 0.28 0 0 -1.09632 2.15393 0 -0.890448 1.70956 0 -0.890448 1.70956 0 -1.09632 2.15393 0 6.89809 -4.5818 0 -3.17959 -0.0533451 0 -3.17959 -0.0533451 0 6.89809 -4.5818 0 
0.0791724 0.28 0 0 -1.07963 2.13904 0 -0.89682 1.70938 0 -0.89682 1.70938 0 -1.07963 2.13904 0 8.34468 -7.44584 0 -3.18622 -0.0900639 0 -3.18622 -0.0900639 0 8.34468 -7.44584 0 
0.0803832 0.28 0 0 -1.0605 2.11897 0 -0.903183 1.70913 0 -0.903183 1.70913 0 -1.0605 2.11897 0 9.5661 -10.0348 0 -3.18147 -0.127183 0 -3.18147 -0.127183 0 9.5661 -10.0348 0 
0.0816028 0.28 0 0 -1.03943 2.09445 0 -0.909514 1.7088 0 -0.909514 1.7088 0 -1.03943 2.09445 0 10.5352 -12.2611 0 -3.16529 -0.164194 0 -3.16529 -0.164194 0 10.5352 -12.2611 0 
0.0828312 0.28 0 0 -1.01695 2.06633 0 -0.915789 1.7084 0 -0.915789 1.7084 0 -1.01695 2.06633 0 11.2393 -14.0583 0 -3.13768 -0.200569 0 -3.13768 -0.200569 0 11.2393 -14.0583 0 
0.0840684 0.28 0 0 -0.993592 2.03556 0 -0.921986 1.70793 0 -0.921986 1.70793 0 -0.993592 2.03556 0 11.6776 -15.3838 0 -3.09865 -0.235765 0 -3.09865 -0.235765 0 11.6776 -15.3838 0 
0.0853143 0.28 0 0 -0.969873 2.00312 0 -0.928083 1.70739 0 -0.928083 1.70739 0 -0.969873 2.00312 0 11.8594 -16.2199 0 -3.04823 -0.269225 0 -3.04823 -0.269225 0 11.8594 -16.2199 0 
0.086569 0.28 0 0 -0.94627 1.96998 0 -0.934056 1.70679 0 -0.934056 1.70679 0 -0.94627 1.96998 0 11.8017 -16.5738 0 -2.98646 -0.30039 0 -2.98646 -0.30039 0 11.8017 -16.5738 0 
0.0878324 0.28 0 0 -0.923213 1.93703 0 -0.939882 1.70613 0 -0.939882 1.70613 0 -0.923213 1.93703 0 11.5286 -16.4752 0 -2.91338 -0.328698 0 -2.91338 -0.328698 0 11.5286 -16.4752 0 
0.0891046 0.28 0 0 -0.901074 1.90508 0 -0.94554 1.70542 0 -0.94554 1.70542 0 -0.901074 1.90508 0 11.0694 -15.9734 0 -2.82906 -0.353595 0 -2.82906 -0.353595 0 11.0694 -15.9734 0 
0.0903855 0.28 0 0 -0.880159 1.87481 0 -0.951008 1.70467 0 -0.951008 1.70467 0 -0.880159 1.87481 0 10.4574 -15.1327 0 -2.73355 -0.37454 0 -2.73355 -0.37454 0 10.4574 -15.1327 0 
0.0916751 0.28 0 -4.75803e-17 -0.860702 1.84676 0 -0.956261 1.70389 0 -0.956261 1.70389 4.75803e-17 -0.860702 1.84676 -2.37902e-14 9.72855 -14.0273 0 -2.62691 -0.391011 0 -2.62691 -0.391011 2.37902e-14 9.72855 -14.0273 0 
0.0929734 0.28 0 0 -0.842864 1.82129 0 -0.96128 1.70309 0 -0.96128 1.70309 0 -0.842864 1.82129 2.37902e-14 8.91905 -12.7357 0 -2.50918 -0.402515 0 -2.50918 -0.402515 -2.37902e-14 8.91905 -12.7357 0 
0.0942804 0.28 0 0 -0.826736 1.79862 0 -0.96604 1.70227 0 -0.96604 1.70227 0 -0.826736 1.79862 0 8.06365 -11.3352 0 -2.38038 -0.408595 0 -2.38038 -0.408595 0 8.06365 -11.3352 0 
0.0955962 0.28 0 0 -0.812349 1.77882 0 -0.970522 1.70145 0 -0.970522 1.70145 0 -0.812349 1.77882 0 7.19359 -9.89724 0 -2.24052 -0.408837 0 -2.24052 -0.408837 0 7.19359 -9.89724 0 
0.0969206 0.28 0 0 -0.799679 1.76186 0 -0.974701 1.70065 0 -0.974701 1.70065 0 -0.799679 1.76186 0 6.3351 -8.48311 0 -2.08958 -0.40288 0 -2.08958 -0.40288 0 6.3351 -8.48311 0 
0.0982537 0.28 0 0 -0.788662 1.74757 0 -0.978556 1.69986 0 -0.978556 1.69986 0 -0.788662 1.74757 0 5.5084 -7.14164 0 -1.92748 -0.390428 0 -1.92748 -0.390428 0 5.5084 -7.14164 0 
0.0995954 0.28 0 0 -0.779208 1.73576 0 -0.982064 1.69912 0 -0.982064 1.69912 0 -0.779208 1.73576 0 4.72731 -5.90802 0 -1.75413 -0.371255 0 -1.75413 -0.371255 0 4.72731 -5.90802 0 
0.100946 0.28 0 0 -0.771209 1.72615 0 -0.985203 1.69843 0 -0.985203 1.69843 0 -0.771209 1.72615 0 3.99952 -4.80409 0 -1.56934 -0.34522 0 -1.56934 -0.34522 0 3.99952 -4.80409 0 
0.102305 0.28 0 0 -0.764554 1.71847 0 -0.987948 1.69781 0 -0.987948 1.69781 0 -0.764554 1.71847 0 3.32727 -3.83966 0 -1.37289 -0.312274 0 -1.37289 -0.312274 0 3.32727 -3.83966 0 
0.103673 0.28 0 0 -0.759137 1.71244 0 -0.990277 1.69726 0 -0.990277 1.69726 0 -0.759137 1.71244 0 2.70848 -3.01464 0 -1.16449 -0.272474 0 -1.16449 -0.272474 0 2.70848 -3.01464 0 
0.105049 0.28 0 0 -0.754861 1.7078 0 -0.992165 1.69681 0 -0.992165 1.69681 0 -0.754861 1.7078 0 2.13783 -2.32151 0 -0.943734 -0.225995 0 -0.943734 -0.225995 0 2.13783 -2.32151 0 
0.106434 0.28 0 4.08563e-17 -0.751645 1.7043 0 -0.993585 1.69646 0 -0.993585 1.69646 -4.08563e-17 -0.751645 1.7043 2.04281e-14 1.60803 -1.74774 0 -0.710164 -0.173144 0 -0.710164 -0.173144 -2.04281e-14 1.60803 -1.74774 0 
0.107827 0.28 0 0 -0.746933 1.69624 0 -0.997783 1.70175 0 -0.997783 1.70175 0 -0.746933 1.69624 -2.04281e-14 2.35627 -4.03343 0 -2.09884 2.64098 0 -2.09884 2.64098 2.04281e-14 2.35627 -4.03343 0 
0.10923 0.28 0 0 -0.746415 1.69613 0 -0.999579 1.70397 0 -0.999579 1.70397 0 -0.746415 1.69613 0 0.259108 -0.051139 0 -0.898001 1.11241 0 -0.898001 1.11241 0 0.259108 -0.051139 0 
0.11064 0.28 0 0 -0.746539 1.69616 0 -1.00135 1.70714 0 -1.00135 1.70714 0 -0.746539 1.69616 0 -0.0619665 0.0122463 0 -0.886909 1.58654 0 -0.886909 1.58654 0 -0.0619665 0.0122463 0 
0.11206 0.28 0 0 -0.747289 1.69631 0 -1.00324 1.71148 0 -1.00324 1.71148 0 -0.747289 1.69631 0 -0.375437 0.0739785 0 -0.946137 2.16899 0 -0.946137 2.16899 0 -0.375437 0.0739785 0 
0.113488 0.28 0 0 -0.748651 1.69657 0 -1.00541 1.71723 0 -1.00541 1.71723 0 -0.748651 1.69657 0 -0.680652 0.133164 0 -1.08415 2.87455 0 -1.08415 2.87455 0 -0.680652 0.133164 0 
0.114924 0.28 0 0 -0.750605 1.69695 -4.1735e-17 -1.00803 1.72466 4.1735e-17 -1.00803 1.72466 0 -0.750605 1.69695 0 -0.976985 0.18898 -2.08675e-14 -1.30761 3.7152 2.08675e-14 -1.30761 3.7152 0 -0.976985 0.18898 0 
0.116369 0.28 0 0 -0.753132 1.69743 4.21406e-17 -1.01127 1.73406 -4.21406e-17 -1.01127 1.73406 0 -0.753132 1.69743 0 -1.26383 0.240679 4.19378e-14 -1.62001 4.6979 -4.19378e-14 -1.62001 4.6979 0 -1.26383 0.240679 0 
0.117823 0.28 0 0 -0.756214 1.69801 4.26544e-17 -1.01531 1.7457 -4.26544e-17 -1.01531 1.7457 0 -0.756214 1.69801 0 -1.54061 0.28759 2.56883e-16 -2.02032 5.8221 -2.56883e-16 -2.02032 5.8221 0 -1.54061 0.28759 0 
0.119285 0.28 0 0 -0.759827 1.69866 0 -1.02031 1.75986 0 -1.02031 1.75986 0 -0.759827 1.69866 0 -1.80678 0.329119 -2.13272e-14 -2.50153 7.07734 2.13272e-14 -2.50153 7.07734 0 -1.80678 0.329119 0 
0.120756 0.28 0 0 -0.763951 1.69939 0 -1.02641 1.77674 0 -1.02641 1.77674 0 -0.763951 1.69939 0 -2.06178 0.364751 0 -3.04945 8.44116 0 -3.04945 8.44116 0 -2.06178 0.364751 0 
0.122235 0.28 0 0 -0.768561 1.70018 0 -1.03369 1.79649 0 -1.03369 1.79649 0 -0.768561 1.70018 0 -2.30513 0.394057 0 -3.64191 9.87776 0 -3.64191 9.87776 0 -2.30513 0.394057 0 
0.123723 0.28 0 0 -0.773634 1.70102 4.62093e-17 -1.04219 1.81917 -4.62093e-17 -1.04219 1.81917 0 -0.773634 1.70102 0 -2.53633 0.416684 2.31047e-14 -4.24855 11.3377 -2.31047e-14 -4.24855 11.3377 0 -2.53633 0.416684 0 
0.125219 0.28 0 0 -0.779143 1.70188 0 -1.05185 1.84469 0 -1.05185 1.84469 0 -0.779143 1.70188 0 -2.75492 0.432366 -2.31047e-14 -4.83142 12.7593 2.31047e-14 -4.83142 12.7593 0 -2.75492 0.432366 0 
0.126724 0.28 0 0 -0.785064 1.70276 0 -1.06255 1.87283 0 -1.06255 1.87283 0 -0.785064 1.70276 0 -2.96046 0.44092 0 -5.34636 14.0706 0 -5.34636 14.0706 0 -2.96046 0.44092 0 
0.128237 0.28 0 0 -0.791369 1.70365 5.10219e-17 -1.07404 1.90322 -5.10219e-17 -1.07404 1.90322 0 -0.791369 1.70365 0 -3.15256 0.442244 2.5511e-14 -5.74522 15.1939 -2.5511e-14 -5.74522 15.1939 0 -3.15256 0.442244 0 
0.129759 0.28 0 0 -0.798031 1.70452 0 -1.086 1.93532 0 -1.086 1.93532 0 -0.798031 1.70452 0 -3.33082 0.436322 -2.5511e-14 -5.97881 16.0504 2.5511e-14 -5.97881 16.0504 0 -3.33082 0.436322 0 
0.131289 0.28 0 0 -0.805021 1.70537 0 -1.098 1.96845 0 -1.098 1.96845 0 -0.805021 1.70537 0 -3.49491 0.42322 0 -6.00038 16.5655 0 -6.00038 16.5655 0 -3.49491 0.42322 0 
0.132828 0.28 0 0 -0.81231 1.70617 0 -1.10954 2.0018 0 -1.10954 2.0018 0 -0.81231 1.70617 0 -3.64451 0.403085 0 -5.76953 16.6746 0 -5.76953 16.6746 0 -3.64451 0.403085 0 
0.134375 0.28 0 0 -0.819869 1.70692 0 -1.12005 2.03445 0 -1.12005 2.03445 0 -0.819869 1.70692 0 -3.77933 0.376143 0 -5.25633 16.328 0 -5.25633 16.328 0 -3.77933 0.376143 0 
0.135931 0.28 0 0 -0.827667 1.70761 0 -1.12894 2.06544 0 -1.12894 2.06544 0 -0.827667 1.70761 0 -3.89914 0.342701 0 -4.44529 15.4952 0 -4.44529 15.4952 0 -3.89914 0.342701 0 
0.137495 0.28 0 0 -0.835674 1.70822 6.58714e-17 -1.13562 2.09378 -6.58714e-17 -1.13562 2.09378 0 -0.835674 1.70822 0 -4.00373 0.30314 3.29357e-14 -3.33905 14.1686 -3.29357e-14 -3.33905 14.1686 0 -4.00373 0.30314 0 
0.139067 0.28 0 0 -0.84386 1.70873 0 -1.13954 2.11851 0 -1.13954 2.11851 0 -0.84386 1.70873 0 -4.09292 0.257916 -3.29357e-14 -1.96087 12.365 3.29357e-14 -1.96087 12.365 0 -4.09292 0.257916 0 
0.140648 0.28 0 0 -0.852193 1.70915 0 -1.14025 2.13876 0 -1.14025 2.13876 0 -0.852193 1.70915 0 -4.16661 0.207554 0 -0.355386 10.1263 0 -0.355386 10.1263 0 -4.16661 0.207554 0 
0.142237 0.28 0 0 -0.860643 1.70945 -7.2072e-17 -1.13742 2.1538 7.2072e-17 -1.13742 2.1538 0 -0.860643 1.70945 0 -4.2247 0.152645 -3.6036e-14 1.41325 7.51875 3.6036e-14 1.41325 7.51875 0 -4.2247 0.152645 0 
0.143835 0.28 0 0 -0.869177 1.70964 0 -1.13089 2.16306 0 -1.13089 2.16306 0 -0.869177 1.70964 0 -4.26716 0.0938442 3.6036e-14 3.26638 4.62975 -3.6036e-14 3.26638 4.62975 0 -4.26716 0.0938442 0 
0.145441 0.28 0 0 -0.877765 1.7097 0 -1.12065 2.16619 0 -1.12065 2.16619 0 -0.877765 1.7097 0 -4.294 0.0318625 0 5.11855 1.56362 0 5.11855 1.56362 0 -4.294 0.0318625 0 
0.147056 0.28 0 0 -0.886376 1.70964 0 -1.10688 2.16306 0 -1.10688 2.16306 0 -0.886376 1.70964 0 -4.30528 -0.0325359 0 6.88665 -1.56442 0 6.88665 -1.56442 0 -4.30528 -0.0325359 0 
0.148679 0.28 0 0 -0.894978 1.70944 0 -1.08988 2.15379 0 -1.08988 2.15379 0 -0.894978 1.70944 0 -4.30108 -0.0985406 0 8.49832 -4.63531 0 8.49832 -4.63531 0 -4.30108 -0.0985406 0 
0.15031 0.28 0 0 -0.903541 1.70911 0 -1.07009 2.13872 0 -1.07009 2.13872 0 -0.903541 1.70911 0 -4.28156 -0.165301 0 9.89785 -7.53356 0 9.89785 -7.53356 0 -4.28156 -0.165301 0 
0.15195 0.28 0 0 -0.912035 1.70865 0 -1.04799 2.11841 0 -1.04799 2.11841 0 -0.912035 1.70865 0 -4.24688 -0.231932 0 11.0483 -10.1543 0 11.0483 -10.1543 0 -4.24688 -0.231932 0 
0.153598 0.28 0 0 -0.920429 1.70805 0 -1.02413 2.09359 0 -1.02413 2.09359 0 -0.920429 1.70805 0 -4.19727 -0.297524 0 11.9305 -12.4096 0 11.9305 -12.4096 0 -4.19727 -0.297524 0 
0.155254 0.28 0 0 -0.928695 1.70733 0 -0.99905 2.06513 0 -0.99905 2.06513 0 -0.928695 1.70733 0 -4.13299 -0.361148 0 12.5398 -14.2325 0 12.5398 -14.2325 0 -4.13299 -0.361148 0 
0.156919 0.28 0 0 -0.936804 1.70649 -6.0545e-17 -0.973285 2.03397 6.0545e-17 -0.973285 2.03397 0 -0.936804 1.70649 0 -4.0543 -0.421865 -3.02725e-14 12.8826 -15.5804 3.02725e-14 12.8826 -15.5804 0 -4.0543 -0.421865 0 
0.158592 0.28 0 0 -0.944727 1.70553 0 -0.947338 2.0011 0 -0.947338 2.0011 0 -0.944727 1.70553 0 -3.96152 -0.478735 3.02725e-14 12.9732 -16.4361 -3.02725e-14 12.9732 -16.4361 0 -3.96152 -0.478735 0 
0.160274 0.28 0 0 -0.952437 1.70447 0 -0.921674 1.96748 0 -0.921674 1.96748 0 -0.952437 1.70447 0 -3.85497 -0.530826 0 12.8323 -16.8068 0 12.8323 -16.8068 0 -3.85497 -0.530826 0 
0.161963 0.28 0 0 -0.959907 1.70331 0 -0.896704 1.93404 0 -0.896704 1.93404 0 -0.959907 1.70331 0 -3.73498 -0.577224 0 12.485 -16.7225 0 12.485 -16.7225 0 -3.73498 -0.577224 0 
0.163661 0.28 0 0 -0.967111 1.70208 -5.10219e-17 -0.872782 1.90157 5.10219e-17 -0.872782 1.90157 0 -0.967111 1.70208 0 -3.60188 -0.617043 -2.5511e-14 11.9607 -16.2325 2.5511e-14 11.9607 -16.2325 0 -3.60188 -0.617043 0 
0.165368 0.28 0 0 -0.974023 1.70078 0 -0.850199 1.87077 0 -0.850199 1.87077 0 -0.974023 1.70078 0 -3.456 -0.649436 2.5511e-14 11.2916 -15.4009 -2.5511e-14 11.2916 -15.4009 0 -3.456 -0.649436 0 
0.167082 0.28 0 0 -0.980618 1.69943 0 -0.829176 1.84217 0 -0.829176 1.84217 0 -0.980618 1.69943 0 -3.29764 -0.673605 0 10.5117 -14.3017 0 10.5117 -14.3017 0 -3.29764 -0.673605 0 
0.168805 0.28 0 0 -0.986872 1.69805 0 -0.809866 1.81614 0 -0.809866 1.81614 0 -0.986872 1.69805 0 -3.1271 -0.688818 0 9.65512 -13.0131 0 9.65512 -13.0131 0 -3.1271 -0.688818 0 
0.170536 0.28 0 0 -0.992761 1.69667 4.5052e-17 -0.792357 1.79292 -4.5052e-17 -0.792357 1.79292 0 -0.992761 1.69667 0 -2.94459 -0.69441 2.2526e-14 8.75442 -11.6122 -2.2526e-14 8.75442 -11.6122 0 -2.94459 -0.69441 0 
0.172276 0.28 0 0 -0.998262 1.69529 0 -0.776679 1.77258 0 -0.776679 1.77258 0 -0.998262 1.69529 0 -2.75032 -0.68981 -2.2526e-14 7.83875 -10.1698 2.2526e-14 7.83875 -10.1698 0 -2.75032 -0.68981 0 
0.174024 0.28 0 0 -1.00335 1.69394 0 -0.762814 1.75508 0 -0.762814 1.75508 0 -1.00335 1.69394 0 -2.54441 -0.674543 0 6.93247 -8.74716 0 6.93247 -8.74716 0 -2.54441 -0.674543 0 
0.17578 0.28 0 0 -1.008 1.69264 0 -0.750706 1.7403 0 -0.750706 1.7403 0 -1.008 1.69264 0 -2.32689 -0.648247 0 6.05425 -7.39279 0 6.05425 -7.39279 0 -2.32689 -0.648247 0 
0.177544 0.28 0 0 -1.0122 1.69142 0 -0.740273 1.72801 0 -0.740273 1.72801 0 -1.0122 1.69142 0 -2.09774 -0.610692 0 5.21668 -6.14178 0 5.21668 -6.14178 0 -2.09774 -0.610692 0 
0.179316 0.28 0 0 -1.01591 1.6903 0 -0.731419 1.71798 0 -0.731419 1.71798 0 -1.01591 1.6903 0 -1.85679 -0.561788 0 4.42658 -5.01594 0 4.42658 -5.01594 0 -1.85679 -0.561788 0 
0.181097 0.28 0 0 -1.01912 1.68929 0 -0.724048 1.70993 0 -0.724048 1.70993 0 -1.01912 1.68929 0 -1.60379 -0.501605 0 3.68561 -4.02516 0 3.68561 -4.02516 0 -1.60379 -0.501605 0 
0.182886 0.28 0 0 -1.0218 1.68843 0 -0.718065 1.70359 0 -0.718065 1.70359 0 -1.0218 1.68843 0 -1.33834 -0.430389 0 2.99137 -3.16951 0 2.99137 -3.16951 0 -1.33834 -0.430389 0 
0.184683 0.28 0 0 -1.02392 1.68773 0 -0.713388 1.69871 0 -0.713388 1.69871 0 -1.02392 1.68773 0 -1.0599 -0.348576 0 2.3385 -2.44172 0 2.3385 -2.44172 0 -1.0599 -0.348576 0 
0.186488 0.28 0 0 -1.02545 1.68722 -4.08563e-17 -0.709949 1.69505 4.08563e-17 -0.709949 1.69505 0 -1.02545 1.68722 0 -0.767756 -0.256814 -2.04281e-14 1.71981 -1.8296 2.04281e-14 1.71981 -1.8296 0 -0.767756 -0.256814 0 
0.188302 0.28 0 0 -1.02975 1.69241 0 -0.70532 1.68691 0 -0.70532 1.68691 0 -1.02975 1.69241 0 -2.15049 2.59618 2.04281e-14 2.31433 -4.07049 -2.04281e-14 2.31433 -4.07049 0 -2.15049 2.59618 0 
0.190124 0.28 0 0 -1.03147 1.69464 0 -0.704932 1.68681 0 -0.704932 1.68681 0 -1.03147 1.69464 0 -0.857935 1.1135 0 0.193887 -0.0486599 0 0.193887 -0.0486599 0 -0.857935 1.1135 0 
0.191953 0.28 0 0 -1.03306 1.6979 0 -0.705394 1.68693 0 -0.705394 1.68693 0 -1.03306 1.6979 0 -0.795995 1.6303 0 -0.230609 0.0578655 0 -0.230609 0.0578655 0 -0.795995 1.6303 0 
0.193791 0.28 0 0 -1.03468 1.70241 0 -0.706679 1.68725 0 -0.706679 1.68725 0 -1.03468 1.70241 0 -0.808525 2.25316 0 -0.642826 0.160596 0 -0.642826 0.160596 0 -0.808525 2.25316 0 
0.195638 0.28 0 0 -1.03649 1.7084 0 -0.708763 1.68776 0 -0.708763 1.68776 0 -1.03649 1.7084 0 -0.903677 2.99632 0 -1.04196 0.258103 0 -1.04196 0.258103 0 -0.903677 2.99632 0 
0.197492 0.28 0 0 -1.03866 1.71614 0 -0.711618 1.68846 0 -0.711618 1.68846 0 -1.03866 1.71614 0 -1.08771 3.87131 0 -1.42728 0.349105 0 -1.42728 0.349105 0 -1.08771 3.87131 0 
0.199355 0.28 0 0 -1.04139 1.72591 0 -0.715214 1.68933 0 -0.715214 1.68933 0 -1.04139 1.72591 0 -1.36366 4.88467 0 -1.79806 0.432456 0 -1.79806 0.432456 0 -1.36366 4.88467 0 
0.201225 0.28 0 0 -1.04485 1.73798 0 -0.719521 1.69034 0 -0.719521 1.69034 0 -1.04485 1.73798 0 -1.72989 6.03557 0 -2.15364 0.507155 0 -2.15364 0.507155 0 -1.72989 6.03557 0 
0.203104 0.28 0 4.32965e-17 -1.04921 1.75261 0 -0.724508 1.69149 0 -0.724508 1.69149 -4.32965e-17 -1.04921 1.75261 2.16482e-14 -2.17861 7.31331 0 -2.49337 0.572339 0 -2.49337 0.572339 -2.16482e-14 -2.17861 7.31331 0 
0.204991 0.28 0 0 -1.0546 1.77 0 -0.730141 1.69274 0 -0.730141 1.69274 0 -1.0546 1.77 -2.16482e-14 -2.69467 8.69531 0 -2.81664 0.627288 0 -2.81664 0.627288 2.16482e-14 -2.69467 8.69531 0 
0.206886 0.28 0 0 -1.06111 1.79029 0 -0.736387 1.69408 0 -0.736387 1.69408 0 -1.06111 1.79029 0 -3.25472 10.1457 0 -3.12287 0.671424 0 -3.12287 0.671424 0 -3.25472 10.1457 0 
0.208789 0.28 0 0 -1.06876 1.81352 0 -0.74321 1.69549 0 -0.74321 1.69549 0 -1.06876 1.81352 0 -3.82704 11.6153 0 -3.41153 0.704308 0 -3.41153 0.704308 0 -3.82704 11.6153 0 
0.2107 0.28 0 -4.75803e-17 -1.0775 1.83961 0 -0.750574 1.69694 0 -0.750574 1.69694 4.75803e-17 -1.0775 1.83961 -2.37902e-14 -4.3721 13.0422 0 -3.68211 0.725636 0 -3.68211 0.725636 2.37902e-14 -4.3721 13.0422 0 
0.21262 0.28 0 0 -1.08719 1.86832 0 -0.758442 1.69841 0 -0.758442 1.69841 0 -1.08719 1.86832 2.37902e-14 -4.84402 14.3551 0 -3.93413 0.735246 0 -3.93413 0.735246 -2.37902e-14 -4.84402 14.3551 0 
0.214547 0.28 0 0 -1.09758 1.89927 0 -0.766777 1.69988 0 -0.766777 1.69988 0 -1.09758 1.89927 0 -5.19286 15.4764 0 -4.16717 0.733108 0 -4.16717 0.733108 0 -5.19286 15.4764 0 
